Date,Open,High,Low,Close,Volume,CPI,GLD,IEF,USO,UUP,VIXY
2016-10-27,2144.06005859375,2147.1298828125,2132.52001953125,2133.0400390625,4209400000,26.706,121.01,109.95,11.21,25.56,26.72
2016-10-28,2132.22998046875,2140.719970703125,2119.360107421875,2126.409912109375,4028270000,26.7592,121.58,109.97,11.01,25.41,27.84
2016-10-31,2129.780029296875,2133.25,2125.530029296875,2126.14990234375,3926560000,26.78,121.94,110.06,10.53,25.42,28.42
2016-11-01,2128.679931640625,2131.449951171875,2097.85009765625,2111.719970703125,4539190000,26.66,122.73,109.91,10.57,25.29,29.25
2016-11-02,2109.429931640625,2111.760009765625,2094.0,2097.93994140625,4289120000,26.69,123.64,110.24,10.28,25.2,29.91
2016-11-03,2098.800048828125,2102.56005859375,2085.22998046875,2088.659912109375,3892100000,26.62,124.3,110.17,10.08,25.13,31.56
2016-11-04,2083.7900390625,2099.070068359375,2083.7900390625,2085.179931640625,3841910000,26.6502,124.39,110.51,9.98,25.06,31.59
2016-11-07,2100.590087890625,2132.0,2100.590087890625,2131.52001953125,3739720000,26.748,122.15,110.05,10.16,25.27,27.62
2016-11-08,2129.919921875,2146.8701171875,2123.56005859375,2139.56005859375,3921850000,26.7822,121.64,109.66,10.1,25.34,26.79
2016-11-09,2131.56005859375,2170.10009765625,2125.35009765625,2163.260009765625,6267590000,26.7799,121.56,107.99,10.28,25.5,26.16
2016-11-10,2167.489990234375,2182.300048828125,2151.169921875,2167.47998046875,6458450000,26.7,119.75,107.34,10.04,25.55,26.79
2016-11-11,2162.7099609375,2165.919921875,2152.489990234375,2164.449951171875,4993990000,26.646,117.1,107.12,9.77,25.59,26.18
2016-11-14,2165.639892578125,2171.360107421875,2156.080078125,2164.199951171875,5373670000,26.646,116.11,106.5,9.87,25.84,26.07
2016-11-15,2168.2900390625,2180.840087890625,2166.3798828125,2180.389892578125,4548110000,26.6908,117.12,106.5,10.34,25.88,24.96
2016-11-16,2177.530029296875,2179.219970703125,2172.199951171875,2176.93994140625,3847900000,26.6896,116.77,106.6,10.23,25.95,25.08
2016-11-17,2178.610107421875,2188.06005859375,2176.64990234375,2187.1201171875,3811730000,26.7133,116.17,106.13,10.13,26.1,24.33
2016-11-18,2186.85009765625,2189.889892578125,2180.3798828125,2181.89990234375,3580900000,26.6675,115.15,105.66,10.32,26.19,24.2
2016-11-21,2186.429931640625,2198.699951171875,2186.429931640625,2198.179931640625,3611500000,26.7033,115.58,105.75,10.77,26.09,23.12
2016-11-22,2201.56005859375,2204.800048828125,2194.510009765625,2202.93994140625,3960520000,26.72,115.54,105.85,10.63,26.13,23.28
2016-11-23,2198.550048828125,2204.719970703125,2194.510009765625,2204.719970703125,3419850000,26.9836,113.25,105.47,10.67,26.29,23.3
2016-11-25,2206.27001953125,2213.35009765625,2206.27001953125,2213.35009765625,1584590000,26.7182,112.61,105.38,10.33,26.24,23.19
2016-11-28,2210.2099609375,2211.139892578125,2200.360107421875,2201.719970703125,3515100000,26.721,113.8,105.86,10.44,26.17,23.37
2016-11-29,2200.760009765625,2210.4599609375,2198.14990234375,2204.659912109375,3709190000,26.79,113.27,105.97,10.06,26.11,23.21
2016-11-30,2204.969970703125,2214.10009765625,2198.81005859375,2198.81005859375,5538400000,26.7622,111.75,105.26,10.93,26.25,23.24
2016-12-01,2200.169921875,2202.60009765625,2187.43994140625,2191.080078125,5067470000,26.676,111.54,104.71,11.33,26.11,24.14
2016-12-02,2191.1201171875,2197.949951171875,2188.3701171875,2191.949951171875,3782370000,26.6967,112.14,105.18,11.48,26.05,24.15
2016-12-05,2200.64990234375,2209.419921875,2199.969970703125,2204.7099609375,3898530000,26.7692,111.54,105.14,11.35,25.88,22.55
2016-12-06,2207.260009765625,2212.780029296875,2202.2099609375,2212.22998046875,3857290000,26.8013,111.43,105.18,11.29,25.98,21.77
2016-12-07,2210.719970703125,2241.6298828125,2208.929931640625,2241.35009765625,4504070000,26.8644,111.83,105.53,11.09,25.9,21.85
2016-12-08,2241.1298828125,2251.68994140625,2237.570068359375,2246.18994140625,4203270000,26.87,111.57,105.13,11.31,26.13,21.88
2016-12-09,2249.72998046875,2259.800048828125,2249.22998046875,2259.530029296875,3886460000,26.857,110.4,104.59,11.44,26.24,21.67
2016-12-12,2258.830078125,2264.030029296875,2252.3701171875,2256.9599609375,4038850000,26.874,110.82,104.61,11.62,26.09,21.81
2016-12-13,2263.320068359375,2277.530029296875,2263.320068359375,2271.719970703125,3875630000,26.91,110.45,104.67,11.73,26.12,22.02
2016-12-14,2268.35009765625,2276.199951171875,2248.43994140625,2253.280029296875,4409670000,26.8778,108.83,103.8,11.32,26.37,21.94
2016-12-15,2253.77001953125,2272.1201171875,2253.77001953125,2262.030029296875,4173360000,26.8488,107.34,103.51,11.36,26.66,21.64
2016-12-16,2266.81005859375,2268.050048828125,2254.239990234375,2258.070068359375,5928980000,26.85,108.05,103.64,11.55,26.57,21.34
2016-12-19,2259.239990234375,2267.469970703125,2258.2099609375,2262.530029296875,3252840000,26.91,108.59,104.12,11.5,26.65,20.6
2016-12-20,2266.5,2272.56005859375,2266.139892578125,2270.760009765625,3306250000,26.91,107.79,103.9,11.62,26.7,20.23
2016-12-21,2270.5400390625,2271.22998046875,2265.14990234375,2265.179931640625,2854880000,26.87,107.85,104.07,11.44,26.62,19.9
2016-12-22,2262.929931640625,2263.179931640625,2256.080078125,2260.9599609375,2880670000,26.8656,107.59,103.86,11.46,26.65,20.2
2016-12-23,2260.25,2263.7900390625,2258.840087890625,2263.7900390625,2021230000,26.8809,107.93,103.96,11.56,26.63,20.14
2016-12-27,2266.22998046875,2273.820068359375,2266.14990234375,2268.8798828125,1989730000,26.9,108.56,103.81,11.73,26.62,19.82
2016-12-28,2270.22998046875,2271.31005859375,2249.110107421875,2249.919921875,2402750000,26.86,108.86,104.19,11.75,26.69,20.51
2016-12-29,2249.5,2254.510009765625,2244.56005859375,2249.260009765625,2338700000,26.874,110.29,104.51,11.72,26.54,20.86
2016-12-30,2251.610107421875,2253.580078125,2233.6201171875,2238.830078125,2671550000,26.9134,109.61,104.82,11.72,26.46,21.26
2017-01-03,2251.570068359375,2263.8798828125,2245.1298828125,2257.830078125,3773010000,26.94,110.47,104.77,11.44,26.7,19.74
2017-01-04,2261.60009765625,2272.820068359375,2261.60009765625,2270.75,3768890000,26.9975,110.86,104.89,11.58,26.5,18.74
2017-01-05,2268.179931640625,2271.5,2260.449951171875,2269.0,3785080000,27.0228,112.58,105.57,11.7,26.22,18.66
2017-01-06,2271.139892578125,2282.10009765625,2264.06005859375,2276.97998046875,3342080000,27.05,111.75,105.09,11.68,26.41,18.43
2017-01-09,2273.590087890625,2275.489990234375,2268.89990234375,2268.89990234375,3219730000,27.03,112.67,105.49,11.31,26.34,18.37
2017-01-10,2269.719970703125,2279.27001953125,2265.27001953125,2268.89990234375,3640560000,27.0125,113.15,105.44,11.07,26.35,18.25
2017-01-11,2268.60009765625,2275.320068359375,2260.830078125,2275.320068359375,3625080000,27.01,113.5,105.56,11.37,26.29,17.86
2017-01-12,2271.139892578125,2271.780029296875,2254.25,2270.43994140625,3466220000,27.01,113.91,105.62,11.54,26.19,17.87
2017-01-13,2272.739990234375,2278.679931640625,2271.510009765625,2274.639892578125,3090680000,26.9967,114.21,105.39,11.41,26.16,17.9
2017-01-17,2269.139892578125,2272.080078125,2262.81005859375,2267.889892578125,3586950000,27.0,115.85,105.92,11.43,25.92,17.82
2017-01-18,2269.139892578125,2272.010009765625,2263.35009765625,2271.889892578125,3317670000,27.003,114.87,105.17,11.16,26.16,17.75
2017-01-19,2271.89990234375,2274.330078125,2258.409912109375,2263.68994140625,3168390000,26.957,114.77,104.77,11.17,26.12,17.95
2017-01-20,2269.9599609375,2276.9599609375,2265.010009765625,2271.31005859375,3536850000,26.96,115.05,104.82,11.39,26.03,17.25
2017-01-23,2267.780029296875,2271.780029296875,2257.02001953125,2265.199951171875,3155240000,27.0226,115.79,105.37,11.32,25.89,17.1
2017-01-24,2267.8798828125,2284.6298828125,2266.679931640625,2280.070068359375,3816950000,27.016,115.27,104.97,11.37,25.9,16.3
2017-01-25,2288.8798828125,2299.550048828125,2288.8798828125,2298.3701171875,3849340000,27.003,114.32,104.45,11.31,25.81,15.9
2017-01-26,2298.6298828125,2300.989990234375,2294.080078125,2296.679931640625,3611510000,27.04,113.26,104.59,11.53,25.98,16.01
2017-01-27,2299.02001953125,2299.02001953125,2291.6201171875,2294.68994140625,3137420000,27.01,113.49,104.72,11.4,25.99,15.83
2017-01-30,2286.010009765625,2286.010009765625,2268.0400390625,2280.89990234375,3595040000,26.9585,113.97,104.69,11.28,25.94,16.27
2017-01-31,2274.02001953125,2279.090087890625,2267.2099609375,2278.8701171875,4089730000,26.9704,115.55,105.05,11.32,25.73,16.18
2017-02-01,2285.590087890625,2289.139892578125,2272.43994140625,2279.550048828125,3919190000,26.9532,115.2,104.69,11.48,25.75,15.91
2017-02-02,2276.68994140625,2283.969970703125,2271.64990234375,2280.85009765625,3809760000,26.9785,115.84,104.73,11.51,25.79,16.04
2017-02-03,2288.5400390625,2298.31005859375,2287.8798828125,2297.419921875,3605970000,27.0286,116.13,104.81,11.54,25.78,15.69
2017-02-06,2294.280029296875,2296.179931640625,2288.570068359375,2292.56005859375,3112390000,27.0273,117.7,105.31,11.38,25.8,15.72
2017-02-07,2295.8701171875,2299.39990234375,2290.159912109375,2293.080078125,3452460000,27.04,117.46,105.5,11.19,25.93,15.82
2017-02-08,2289.550048828125,2295.909912109375,2285.3798828125,2294.669921875,3611950000,27.05,118.19,105.93,11.23,25.9,15.75
2017-02-09,2296.699951171875,2311.080078125,2296.610107421875,2307.8701171875,3681600000,27.0519,117.29,105.3,11.35,26.0,15.43
2017-02-10,2312.27001953125,2319.22998046875,2311.10009765625,2316.10009765625,3496600000,27.085,117.6,105.23,11.5,26.03,15.16
2017-02-13,2321.719970703125,2331.580078125,2321.419921875,2328.25,3352370000,27.1,116.8,105.07,11.32,26.09,14.69
2017-02-14,2326.1201171875,2337.580078125,2322.169921875,2337.580078125,3528040000,27.08,116.93,104.69,11.38,26.15,14.06
2017-02-15,2335.580078125,2351.300048828125,2334.81005859375,2349.25,3785870000,27.076,117.45,104.49,11.36,26.1,14.54
2017-02-16,2349.639892578125,2351.31005859375,2338.8701171875,2347.219970703125,3675900000,27.104,118.08,104.91,11.41,25.95,14.61
2017-02-17,2343.010009765625,2351.159912109375,2339.580078125,2351.159912109375,3516830000,27.104,117.68,105.19,11.39,26.08,14.65
2017-02-21,2354.909912109375,2366.7099609375,2354.909912109375,2365.3798828125,3587520000,27.18,117.75,105.14,11.54,26.2,14.79
2017-02-22,2361.110107421875,2365.1298828125,2358.340087890625,2362.820068359375,3473170000,27.17,117.91,105.31,11.36,26.14,14.88
2017-02-23,2367.5,2368.260009765625,2355.090087890625,2363.81005859375,4021770000,27.2028,118.94,105.59,11.53,26.08,15.26
2017-02-24,2355.72998046875,2367.340087890625,2352.8701171875,2367.340087890625,3832410000,27.23,119.7,106.08,11.46,26.13,15.08
2017-02-27,2365.22998046875,2371.5400390625,2361.8701171875,2369.75,3584680000,27.24,119.12,105.7,11.47,26.13,15.0
2017-02-28,2366.080078125,2367.7900390625,2358.9599609375,2363.639892578125,4212460000,27.2141,119.23,105.65,11.45,26.11,15.36
2017-03-01,2380.1298828125,2400.97998046875,2380.1298828125,2395.9599609375,4347630000,27.21,119.06,104.77,11.4,26.29,15.05
2017-03-02,2394.75,2394.75,2380.169921875,2381.919921875,3824030000,27.1883,117.58,104.47,11.17,26.4,15.07
2017-03-03,2380.919921875,2383.889892578125,2375.389892578125,2383.1201171875,3556670000,27.15,117.51,104.57,11.29,26.17,14.61
2017-03-06,2375.22998046875,2378.800048828125,2367.97998046875,2375.31005859375,3251800000,27.1556,116.72,104.55,11.28,26.26,14.35
2017-03-07,2370.739990234375,2375.1201171875,2365.510009765625,2368.389892578125,3526300000,27.138,115.78,104.4,11.27,26.29,14.35
2017-03-08,2369.81005859375,2373.090087890625,2361.010009765625,2362.97998046875,3814080000,27.0729,115.06,104.05,10.67,26.38,14.46
2017-03-09,2363.489990234375,2369.080078125,2354.5400390625,2364.8701171875,3718450000,27.05,114.47,103.76,10.53,26.33,14.38
2017-03-10,2372.52001953125,2376.860107421875,2363.0400390625,2372.60009765625,3434400000,27.02,114.72,103.98,10.29,26.15,14.18
2017-03-13,2371.56005859375,2374.419921875,2368.52001953125,2373.469970703125,3166650000,27.0385,114.74,103.72,10.28,26.19,13.9
2017-03-14,2368.550048828125,2368.550048828125,2358.179931640625,2365.449951171875,3173760000,27.01,114.12,103.83,10.19,26.28,14.15
2017-03-15,2370.340087890625,2390.010009765625,2368.93994140625,2385.260009765625,3909490000,27.095,116.25,104.74,10.38,25.97,13.6
2017-03-16,2387.7099609375,2388.10009765625,2377.179931640625,2381.3798828125,3368880000,27.1,116.73,104.45,10.36,25.88,13.34
2017-03-17,2383.7099609375,2385.7099609375,2377.639892578125,2378.25,5179820000,27.12,116.99,104.73,10.33,25.89,13.19
2017-03-20,2378.239990234375,2379.550048828125,2369.659912109375,2373.469970703125,3061560000,27.1343,117.5645,104.9877,10.2755,25.8976,13.1889
2017-03-21,2379.320068359375,2381.929931640625,2341.89990234375,2344.02001953125,4278890000,27.08,118.54,105.33,10.11,25.74,13.69
2017-03-22,2343.0,2351.81005859375,2336.449951171875,2348.449951171875,3575160000,27.08,118.83,105.53,10.12,25.72,13.76
2017-03-23,2345.969970703125,2358.919921875,2342.1298828125,2345.9599609375,3262400000,27.1799,118.67,105.42,10.01,25.75,14.23
2017-03-24,2350.419921875,2356.219970703125,2335.739990234375,2343.97998046875,2978530000,27.095,118.86,105.48,10.09,25.74,13.97
2017-03-27,2329.110107421875,2344.89990234375,2322.25,2341.590087890625,3242300000,27.07,119.53,105.74,10.04,25.6,13.69
2017-03-28,2339.7900390625,2363.780029296875,2337.6298828125,2358.570068359375,3369120000,27.0902,119.04,105.38,10.15,25.74,12.94
2017-03-29,2356.5400390625,2363.360107421875,2352.93994140625,2361.1298828125,3107670000,27.1,119.33,105.68,10.37,25.79,12.89
2017-03-30,2361.31005859375,2370.419921875,2358.580078125,2368.06005859375,3159680000,27.13,118.47,105.38,10.57,25.96,12.94
2017-03-31,2364.820068359375,2370.35009765625,2362.60009765625,2362.719970703125,3356740000,27.1787,118.72,105.59,10.64,25.95,13.17
2017-04-03,2362.340087890625,2365.8701171875,2344.72998046875,2358.840087890625,3418730000,27.1921,119.35,105.95,10.55,25.95,13.23
2017-04-04,2354.760009765625,2360.530029296875,2350.719970703125,2360.159912109375,3208340000,27.2,119.62,105.8,10.71,25.98,13.07
2017-04-05,2366.590087890625,2378.360107421875,2350.52001953125,2352.949951171875,3780650000,27.16,119.62,106.0,10.68,25.97,13.49
2017-04-06,2353.7900390625,2364.159912109375,2348.89990234375,2357.489990234375,3203250000,27.1825,119.18,105.93,10.86,26.03,13.25
2017-04-07,2356.590087890625,2363.760009765625,2350.739990234375,2355.5400390625,3054700000,27.18,119.46,105.61,10.96,26.15,13.72
2017-04-10,2357.159912109375,2366.3701171875,2351.5,2357.159912109375,2792570000,27.245,119.46,105.8,11.14,26.1,14.21
2017-04-11,2353.919921875,2355.219970703125,2337.25,2353.780029296875,3120900000,27.22,121.19,106.29,11.17,26.02,14.86
2017-04-12,2352.14990234375,2352.719970703125,2341.179931640625,2344.929931640625,3201300000,27.226,122.02,106.62,11.11,25.89,14.92
2017-04-13,2341.97998046875,2348.260009765625,2328.949951171875,2328.949951171875,3146380000,27.22,122.6,106.94,11.13,25.98,15.22
2017-04-17,2332.6201171875,2349.139892578125,2332.510009765625,2349.010009765625,2826890000,27.29,122.24,106.77,11.06,25.91,14.46
2017-04-18,2342.530029296875,2348.35009765625,2334.5400390625,2342.18994140625,3272210000,27.2963,122.82,107.38,11.04,25.69,14.34
2017-04-19,2346.7900390625,2352.6298828125,2335.050048828125,2338.169921875,3521160000,27.31,121.73,107.1,10.62,25.78,14.66
2017-04-20,2342.68994140625,2361.3701171875,2340.909912109375,2355.840087890625,3648990000,27.31,121.96,106.86,10.54,25.79,14.31
2017-04-21,2354.739990234375,2356.179931640625,2344.510009765625,2348.68994140625,3524160000,27.2895,122.31,106.91,10.32,25.81,14.35
2017-04-24,2370.330078125,2376.97998046875,2369.18994140625,2374.14990234375,3711170000,27.298,121.48,106.69,10.25,25.57,12.83
2017-04-25,2381.510009765625,2392.47998046875,2381.14990234375,2388.610107421875,4005820000,27.3042,120.25,106.14,10.36,25.5,12.52
2017-04-26,2388.97998046875,2398.159912109375,2386.780029296875,2387.449951171875,4111350000,27.2983,120.84,106.42,10.26,25.56,12.62
2017-04-27,2389.699951171875,2392.10009765625,2382.679931640625,2388.77001953125,4099940000,27.2983,120.39,106.49,10.24,25.6,12.5
2017-04-28,2393.679931640625,2393.679931640625,2382.360107421875,2384.199951171875,3721350000,27.27,120.77,106.6,10.24,25.57,12.51
2017-05-01,2388.5,2394.489990234375,2384.830078125,2388.330078125,3201500000,27.2628,119.67,106.21,10.15,25.59,12.03
2017-05-02,2391.050048828125,2392.929931640625,2385.820068359375,2391.169921875,3861360000,27.264,119.65,106.43,9.92,25.55,12.05
2017-05-03,2386.5,2389.820068359375,2379.75,2388.1298828125,3896760000,27.2341,117.98,106.21,9.93,25.65,12.29
2017-05-04,2389.7900390625,2391.429931640625,2380.35009765625,2389.52001953125,4367860000,27.225,116.79,105.97,9.46,25.49,12.0
2017-05-05,2392.3701171875,2399.2900390625,2389.3798828125,2399.2900390625,3543240000,27.2442,117.01,105.99,9.66,25.45,12.05
2017-05-08,2399.93994140625,2401.360107421875,2393.919921875,2399.3798828125,3429990000,27.2442,116.75,105.73,9.67,25.59,11.75
2017-05-09,2401.580078125,2403.8701171875,2392.43994140625,2396.919921875,3657840000,27.1985,116.05,105.61,9.57,25.72,11.71
2017-05-10,2396.7900390625,2399.739990234375,2392.7900390625,2399.6298828125,3649370000,27.24,116.04,105.57,9.86,25.73,11.76
2017-05-11,2394.840087890625,2395.719970703125,2381.739990234375,2394.43994140625,3727710000,27.234,116.5,105.65,9.94,25.74,11.74
2017-05-12,2392.43994140625,2392.43994140625,2387.18994140625,2390.89990234375,3304620000,27.23,116.83,106.19,9.95,25.61,11.72
2017-05-15,2393.97998046875,2404.050048828125,2393.93994140625,2402.320068359375,3490080000,27.233,117.14,106.12,10.17,25.54,11.46
2017-05-16,2404.550048828125,2405.77001953125,2396.050048828125,2400.669921875,3421810000,27.237,117.65,106.26,10.11,25.35,11.36
2017-05-17,2382.949951171875,2384.8701171875,2356.2099609375,2357.030029296875,4164760000,27.2578,119.79,107.11,10.19,25.18,13.41
2017-05-18,2354.68994140625,2375.739990234375,2352.719970703125,2365.719970703125,4319440000,27.2439,118.81,107.08,10.26,25.27,13.09
2017-05-19,2371.3701171875,2389.06005859375,2370.429931640625,2381.72998046875,3831700000,27.29,119.4,107.05,10.48,25.09,12.16
2017-05-22,2387.2099609375,2395.4599609375,2386.919921875,2394.02001953125,3176580000,27.3,119.9,106.93,10.54,25.05,11.62
2017-05-23,2397.0400390625,2400.85009765625,2393.8798828125,2398.419921875,3216560000,27.3,119.14,106.65,10.64,25.16,11.6
2017-05-24,2401.409912109375,2405.580078125,2397.989990234375,2404.389892578125,3389240000,27.25,119.61,106.87,10.6,25.08,11.31
2017-05-25,2409.5400390625,2418.7099609375,2408.010009765625,2415.070068359375,3538210000,27.32,119.48,106.93,10.04,25.11,11.4
2017-05-26,2414.5,2416.679931640625,2412.199951171875,2415.820068359375,2806930000,27.31,120.54,107.0,10.28,25.17,11.22
2017-05-30,2411.669921875,2415.260009765625,2409.429931640625,2412.909912109375,3205860000,27.3299,120.14,107.27,10.24,25.14,11.15
2017-05-31,2415.6298828125,2415.989990234375,2403.590087890625,2411.800048828125,4518040000,27.33,120.62,107.32,9.96,25.08,11.24
2017-06-01,2415.64990234375,2430.06005859375,2413.5400390625,2430.06005859375,3860620000,27.3199,120.72,107.1,9.91,25.11,10.98
2017-06-02,2431.280029296875,2440.22998046875,2427.7099609375,2439.070068359375,3465500000,27.38,121.61,107.57,9.86,24.99,10.99
2017-06-05,2437.830078125,2439.550048828125,2434.320068359375,2436.10009765625,2916720000,27.355,121.73,107.39,9.8,25.01,11.05
2017-06-06,2431.919921875,2436.2099609375,2428.1201171875,2429.330078125,3376750000,27.3942,123.1,107.73,9.97,24.95,11.3
2017-06-07,2432.030029296875,2435.280029296875,2424.75,2433.139892578125,3576220000,27.38,122.45,107.53,9.46,24.98,11.17
2017-06-08,2434.27001953125,2439.27001953125,2427.93994140625,2433.7900390625,3735980000,27.3584,121.65,107.36,9.43,25.07,10.93
2017-06-09,2436.389892578125,2446.199951171875,2415.699951171875,2431.77001953125,4029860000,27.3727,120.54,107.26,9.49,25.15,11.08
2017-06-12,2425.8798828125,2430.3798828125,2419.969970703125,2429.389892578125,4031840000,27.39,120.36,107.24,9.52,25.11,11.2
2017-06-13,2434.14990234375,2441.489990234375,2431.280029296875,2440.35009765625,3278240000,27.3836,120.48,107.28,9.6,25.08,10.82
2017-06-14,2443.75,2443.75,2428.340087890625,2437.919921875,3558640000,27.43,119.82,107.84,9.23,25.06,10.77
2017-06-15,2424.139892578125,2433.949951171875,2418.530029296875,2432.4599609375,3371980000,27.39,119.32,107.65,9.18,25.21,10.91
2017-06-16,2431.239990234375,2433.14990234375,2422.8798828125,2433.14990234375,5299380000,27.3264,119.34,107.71,9.24,25.12,10.79
2017-06-19,2442.550048828125,2453.820068359375,2441.7900390625,2453.4599609375,3271480000,27.37,118.43,107.41,9.12,25.23,10.46
2017-06-20,2450.659912109375,2450.659912109375,2436.60009765625,2437.030029296875,3422700000,27.3526,118.18,107.68,8.95,25.27,10.75
2017-06-21,2439.31005859375,2442.22998046875,2430.739990234375,2435.610107421875,3599190000,27.3471,118.52,107.67,8.71,25.22,10.65
2017-06-22,2437.39990234375,2441.6201171875,2433.27001953125,2434.5,3477250000,27.38,118.92,107.77,8.78,25.23,10.55
2017-06-23,2434.64990234375,2441.39990234375,2431.110107421875,2438.300048828125,5282460000,27.35,119.43,107.8,8.86,25.15,10.44
2017-06-26,2443.320068359375,2450.419921875,2437.030029296875,2439.070068359375,3243660000,27.3599,118.36,107.89,8.93,25.19,10.22
2017-06-27,2436.340087890625,2440.14990234375,2419.3798828125,2419.3798828125,3564770000,27.3356,118.81,107.36,9.1,24.91,10.55
2017-06-28,2428.699951171875,2442.969970703125,2428.02001953125,2440.68994140625,3479980000,27.379,118.9,107.26,9.2,24.83,10.25
2017-06-29,2442.3798828125,2442.72998046875,2405.699951171875,2419.699951171875,3869560000,27.312,118.32,106.86,9.21,24.71,10.78
2017-06-30,2429.199951171875,2432.7099609375,2421.64990234375,2423.409912109375,3366030000,27.2924,118.02,106.61,9.5,24.75,10.63
2017-07-03,2431.389892578125,2439.169921875,2428.68994140625,2429.010009765625,1901480000,27.2924,116.09,106.06,9.62,24.9,10.77
2017-07-05,2430.780029296875,2434.89990234375,2422.050048828125,2432.5400390625,3368150000,27.31,116.52,106.14,9.25,24.91,10.75
2017-07-06,2423.43994140625,2424.280029296875,2407.699951171875,2409.75,3368710000,27.29,116.47,105.94,9.31,24.8,11.28
2017-07-07,2413.52001953125,2426.919921875,2413.52001953125,2425.179931640625,2929390000,27.29,115.28,105.77,9.1,24.84,10.91
2017-07-10,2424.510009765625,2432.0,2422.27001953125,2427.429931640625,3009880000,27.2629,115.47,105.91,9.13,24.85,10.63
2017-07-11,2427.35009765625,2429.300048828125,2412.7900390625,2425.530029296875,3108800000,27.26,115.62,106.05,9.27,24.76,10.6
2017-07-12,2435.75,2445.760009765625,2435.75,2443.25,3176900000,27.29,116.03,106.36,9.33,24.76,10.31
2017-07-13,2444.989990234375,2449.320068359375,2441.68994140625,2447.830078125,3068510000,27.335,115.82,106.25,9.47,24.77,10.2
2017-07-14,2449.159912109375,2463.5400390625,2446.68994140625,2459.27001953125,2738460000,27.36,116.77,106.4,9.59,24.62,10.0
2017-07-17,2459.5,2462.820068359375,2457.159912109375,2459.139892578125,2800580000,27.36,117.29,106.53,9.45,24.62,38.93
2017-07-18,2455.8798828125,2460.919921875,2450.340087890625,2460.610107421875,2974090000,27.39,118.11,106.92,9.54,24.49,38.46
2017-07-19,2463.85009765625,2473.830078125,2463.85009765625,2473.830078125,3063810000,27.4,118.08,106.92,9.69,24.55,38.01
2017-07-20,2475.56005859375,2477.6201171875,2468.429931640625,2473.449951171875,3223820000,27.4099,118.24,106.95,9.61,24.4,37.66
2017-07-21,2467.39990234375,2472.5400390625,2465.06005859375,2472.5400390625,3066880000,27.418,119.26,107.14,9.34,24.32,37.31
2017-07-24,2472.0400390625,2473.10009765625,2466.320068359375,2469.909912109375,3019920000,27.42,119.31,107.07,9.5,24.33,36.65
2017-07-25,2477.8798828125,2481.239990234375,2474.909912109375,2477.1298828125,4116360000,27.4001,118.92,106.47,9.81,24.37,36.8
2017-07-26,2479.969970703125,2481.68994140625,2474.93994140625,2477.830078125,3597830000,27.45,119.88,106.81,9.96,24.23,36.86
2017-07-27,2482.760009765625,2484.0400390625,2459.929931640625,2475.419921875,4035740000,27.3908,119.79,106.64,10.06,24.32,37.16
2017-07-28,2469.1201171875,2473.530029296875,2464.659912109375,2472.10009765625,3302850000,27.43,120.69,106.82,10.17,24.17,37.54
2017-07-31,2475.93994140625,2477.9599609375,2468.530029296875,2470.300048828125,3475930000,27.46,120.75,106.85,10.28,24.07,37.28
2017-08-01,2477.10009765625,2478.510009765625,2471.139892578125,2476.35009765625,3470260000,27.41,120.65,106.95,10.09,24.11,36.8
2017-08-02,2480.3798828125,2480.3798828125,2466.47998046875,2477.570068359375,3487150000,27.41,120.4,106.85,10.14,24.08,37.0
2017-08-03,2476.030029296875,2476.030029296875,2468.85009765625,2472.159912109375,3662410000,27.44,120.59,107.22,10.02,24.02,37.47
2017-08-04,2476.8798828125,2480.0,2472.080078125,2476.830078125,3239980000,27.421,119.65,106.93,10.13,24.23,37.31
2017-08-07,2477.139892578125,2480.949951171875,2475.8798828125,2480.909912109375,2935130000,27.402,119.51,106.99,10.1,24.22,36.85
2017-08-08,2478.35009765625,2490.8701171875,2470.320068359375,2474.919921875,3347480000,27.4325,119.86,106.9,10.06,24.26,37.9
2017-08-09,2465.35009765625,2474.409912109375,2462.080078125,2474.02001953125,3310960000,27.47,121.31,107.03,10.15,24.24,38.89
2017-08-10,2465.3798828125,2465.3798828125,2437.75,2438.2099609375,3635820000,27.4425,122.21,107.43,9.91,24.2,44.19
2017-08-11,2441.0400390625,2448.090087890625,2437.85009765625,2441.320068359375,3161830000,27.45,122.79,107.55,9.99,24.11,45.5
2017-08-14,2454.9599609375,2468.219970703125,2454.9599609375,2465.840087890625,2824320000,27.4968,121.92,107.29,9.72,24.21,39.57
2017-08-15,2468.659912109375,2468.89990234375,2461.610107421875,2464.610107421875,2922430000,27.46,120.98,106.97,9.75,24.32,39.29
2017-08-16,2468.6298828125,2474.929931640625,2463.860107421875,2468.110107421875,2956570000,27.44,121.87,107.17,9.57,24.24,39.06
2017-08-17,2462.949951171875,2465.02001953125,2430.010009765625,2430.010009765625,3164950000,27.494,122.49,107.55,9.62,24.29,45.53
2017-08-18,2427.639892578125,2440.27001953125,2420.68994140625,2425.550048828125,3426970000,27.4498,122.3,107.57,9.97,24.21,44.19
2017-08-21,2425.5,2430.580078125,2417.35009765625,2428.3701171875,2803650000,27.48,122.76,107.64,9.71,24.14,42.44
2017-08-22,2433.75,2454.77001953125,2433.669921875,2452.510009765625,2780990000,27.4711,122.21,107.43,9.77,24.24,39.32
